date,usd,gbp
1971-12-29,43.55,17.1
1971-12-30,43.55,17.06
1971-12-31,43.63,17.09
1972-01-03,44,17.24
1972-01-04,44.38,17.4
1972-01-05,44.53,17.45
1972-01-06,45.25,17.74
1972-01-07,45.85,17.98
1972-01-10,45.75,17.94
1972-01-11,45.25,17.75
1972-01-12,45.29,17.76
1972-01-13,45.43,17.79
1972-01-14,45.93,17.89
1972-01-17,46.18,17.83
1972-01-18,45.85,17.76
1972-01-19,45.88,17.79
1972-01-20,45.9,17.79
1972-01-21,45.9,17.77
1972-01-24,46,17.77
1972-01-25,46.13,17.82
1972-01-26,46.2,17.84
1972-01-27,46.6,17.99
1972-01-28,47.35,18.27
1972-01-31,47.15,18.18
1972-02-01,48.1,18.54
1972-02-02,49.25,18.89
1972-02-03,48,18.43
1972-02-04,47,18.07
1972-02-07,47.58,18.28
1972-02-08,48.1,18.48
1972-02-09,48.1,18.47
1972-02-10,48.45,18.59
1972-02-11,48.25,18.52
1972-02-14,47.85,18.45
1972-02-15,47.95,18.49
1972-02-16,48.25,18.57
1972-02-17,48.33,18.53
1972-02-18,48.4,18.57
1972-02-21,48.65,18.67
1972-02-22,48.65,18.68
1972-02-23,48.65,18.66
1972-02-24,48.85,18.73
1972-02-25,48.48,18.61
1972-02-28,48.45,18.59
1972-02-29,48.2,18.49
1972-03-01,48.03,18.43
1972-03-02,48.23,18.5
1972-03-03,48.08,18.44
1972-03-06,48.25,18.48
1972-03-07,48.28,18.4
1972-03-08,48.13,18.33
1972-03-09,48.45,18.32
1972-03-10,48.4,18.31
1972-03-13,48.46,18.37
1972-03-14,48.41,18.4
1972-03-15,48.38,18.45
1972-03-16,48.4,18.44
1972-03-17,48.38,18.5
1972-03-20,48.38,18.54
1972-03-21,48.43,18.5
1972-03-22,48.38,18.47
1972-03-23,48.4,18.55
1972-03-24,48.35,18.55
1972-03-27,48.34,18.53
1972-03-28,48.3,18.49
1972-03-29,48.4,18.48
1972-03-30,48.38,18.49
1972-04-04,48.41,18.52
1972-04-05,48.4,18.53
1972-04-06,48.29,18.49
1972-04-07,48.35,18.54
1972-04-10,48.38,18.55
1972-04-11,48.53,18.58
1972-04-12,48.93,18.73
1972-04-13,48.95,18.76
1972-04-14,49.35,18.92
1972-04-17,49.43,18.95
1972-04-18,49.45,18.97
1972-04-19,49.4,18.95
1972-04-20,49.4,18.92
1972-04-21,49.35,18.91
1972-04-24,49.38,18.92
1972-04-25,49.28,18.87
1972-04-26,49.28,18.87
1972-04-27,49.45,18.94
1972-04-28,49.6,18.99
1972-05-01,50.35,19.28
1972-05-02,50.38,19.29
1972-05-03,50.45,19.32
1972-05-04,50.4,19.3
1972-05-05,51.05,19.56
1972-05-08,52.08,19.94
1972-05-09,53.7,20.55
1972-05-10,53.1,20.29
1972-05-11,53,20.28
1972-05-12,52.9,20.25
1972-05-15,53.1,20.33
1972-05-16,54.6,20.91
1972-05-17,57.75,22.1
1972-05-18,56.9,21.77
1972-05-19,57.05,21.83
1972-05-22,57.35,21.95
1972-05-23,57.45,21.99
1972-05-24,57.05,21.82
1972-05-25,57,21.82
1972-05-26,57.95,22.18
1972-05-30,58.55,22.41
1972-05-31,59.45,22.75
1972-06-01,59.23,22.67
1972-06-02,59.4,22.74
1972-06-05,59.5,22.78
1972-06-06,61.5,23.55
1972-06-07,64.85,24.83
1972-06-08,64.5,24.7
1972-06-09,62.5,23.94
1972-06-12,61.2,23.45
1972-06-13,61.6,23.62
1972-06-14,61.4,23.54
1972-06-15,61.05,23.43
1972-06-16,61.5,23.73
1972-06-19,61.2,23.59
1972-06-20,61.15,23.66
1972-06-21,61.25,23.7
1972-06-22,61.75,24.03
1972-06-27,62.8,25.21
1972-06-28,64,25.71
1972-06-29,64.5,26.15
1972-06-30,64.65,26.46
1972-07-03,65.5,27.01
1972-07-04,65,26.89
1972-07-05,66,27.03
1972-07-06,66,27.07
1972-07-07,65.3,26.8
1972-07-10,65.6,26.86
1972-07-11,65.2,26.7
1972-07-12,65.1,26.6
1972-07-13,64.9,26.47
1972-07-14,65,26.41
1972-07-17,65.5,26.78
1972-07-18,65.45,26.76
1972-07-19,64.85,26.51
1972-07-20,65.3,26.7
1972-07-21,65,26.48
1972-07-24,65.2,26.65
1972-07-25,65.53,26.78
1972-07-26,65.75,26.86
1972-07-27,66.3,27.06
1972-07-28,68.2,27.84
1972-07-31,68.3,27.87
1972-08-01,69.3,28.29
1972-08-02,70,28.58
1972-08-03,69,28.16
1972-08-04,68.5,27.95
1972-08-07,67.5,27.54
1972-08-08,66.1,26.95
1972-08-09,65.15,26.54
1972-08-10,66.75,27.21
1972-08-11,65.7,26.79
1972-08-14,65.7,26.79
1972-08-15,65.75,26.8
1972-08-16,66.5,27.1
1972-08-17,66.43,27.09
1972-08-18,66.6,27.17
1972-08-21,66.8,27.26
1972-08-22,67,27.37
1972-08-23,67.05,27.4
1972-08-24,67.35,27.52
1972-08-25,67.13,27.43
1972-08-29,66.68,27.22
1972-08-30,66.9,27.29
1972-08-31,66.88,27.31
1972-09-01,66.85,27.3
1972-09-04,66.85,27.3
1972-09-05,66.95,27.34
1972-09-06,67,27.35
1972-09-07,67.1,27.4
1972-09-08,67.1,27.42
1972-09-11,67.25,27.49
1972-09-12,66.85,27.32
1972-09-13,67,27.38
1972-09-14,66.83,27.3
1972-09-15,65.5,26.76
1972-09-18,61.25,25.03
1972-09-19,64.25,26.27
1972-09-20,65,26.59
1972-09-21,65.25,26.7
1972-09-22,63.9,26.24
1972-09-25,63.5,26.09
1972-09-26,63.95,26.29
1972-09-27,63.8,26.26
1972-09-28,64.4,26.56
1972-09-29,64.2,26.53
1972-10-02,64.15,26.47
1972-10-03,64.1,26.45
1972-10-04,65.2,26.9
1972-10-05,65.6,27.06
1972-10-06,65.5,27.04
1972-10-09,65.5,27.06
1972-10-10,65.25,26.97
1972-10-11,65,26.86
1972-10-12,64.68,26.74
1972-10-13,64.73,26.77
1972-10-16,65.1,27
1972-10-17,64.95,26.98
1972-10-18,64.85,26.93
1972-10-19,65.05,27.14
1972-10-20,65,27.17
1972-10-23,64.8,27.09
1972-10-24,64.8,27.24
1972-10-25,64.7,27.43
1972-10-26,64.53,27.46
1972-10-27,64.6,27.61
1972-10-30,64.55,27.67
1972-10-31,64.39,27.54
1972-11-01,64,27.16
1972-11-02,64,27.19
1972-11-03,64.15,27.35
1972-11-06,64.05,27.19
1972-11-07,63.88,27.12
1972-11-08,63.65,27.03
1972-11-09,63.1,26.91
1972-11-10,62.8,26.7
1972-11-13,62.63,26.66
1972-11-14,61.98,26.36
1972-11-15,61.98,26.32
1972-11-16,61.44,26.12
1972-11-17,60.35,25.68
1972-11-20,61.1,26
1972-11-21,62.55,26.59
1972-11-22,62.5,26.58
1972-11-23,62.38,26.54
1972-11-24,62.7,26.67
1972-11-27,64,27.21
1972-11-28,63.75,27.11
1972-11-29,63.5,26.99
1972-11-30,63.6,27.03
1972-12-01,64.2,27.34
1972-12-04,63.4,27
1972-12-05,63.1,26.91
1972-12-06,63.1,26.9
1972-12-07,63.1,26.94
1972-12-08,63.1,26.94
1972-12-11,62.9,26.86
1972-12-12,62.9,26.9
1972-12-13,63.15,26.99
1972-12-14,63.4,27.06
1972-12-15,63.93,27.24
1972-12-18,65.1,27.72
1972-12-19,65.4,27.91
1972-12-20,64.45,27.47
1972-12-21,64.2,27.37
1972-12-22,64.2,27.35
1972-12-27,65.1,27.71
1972-12-28,64.65,27.53
1972-12-29,64.9,27.66
1973-01-02,65.1,27.74
1973-01-03,65.3,27.8
1973-01-04,64.9,27.62
1973-01-05,65.25,27.74
1973-01-08,65.1,27.68
1973-01-09,65.15,27.71
1973-01-10,65,27.62
1973-01-11,65.03,27.65
1973-01-12,65.15,27.71
1973-01-15,65.1,27.68
1973-01-16,65.1,27.69
1973-01-17,64.65,27.48
1973-01-18,63.9,27.16
1973-01-19,64.5,27.42
1973-01-22,65.2,27.71
1973-01-23,65.2,27.67
1973-01-24,64.95,27.55
1973-01-25,65.6,27.8
1973-01-26,65.5,27.74
1973-01-29,65.3,27.59
1973-01-30,66.08,27.77
1973-01-31,66,27.73
1973-02-01,66.6,27.87
1973-02-02,66.9,28.19
1973-02-05,67.6,28.4
1973-02-06,68.8,28.86
1973-02-07,68.65,28.81
1973-02-08,69,28.93
1973-02-09,68.1,28.59
1973-02-13,68.9,28.21
1973-02-14,72.3,29.34
1973-02-15,73.65,29.9
1973-02-16,73.3,30.04
1973-02-19,74.9,30.86
1973-02-20,76.5,31.38
1973-02-21,79.3,32.41
1973-02-22,86.5,35.22
1973-02-23,85,34.3
1973-02-26,80.7,32.67
1973-02-27,83.7,33.92
1973-02-28,85,34.26
1973-03-01,85.7,34.36
1973-03-02,86.3,34.38
1973-03-05,84,34.04
1973-03-06,83,33.67
1973-03-07,82.5,33.37
1973-03-08,83.75,33.77
1973-03-09,82.88,33.57
1973-03-12,82.5,33.41
1973-03-13,80,32.4
1973-03-14,80,32.45
1973-03-15,82.75,33.56
1973-03-16,82.75,33.58
1973-03-19,82.25,33.43
1973-03-20,82.25,33.36
1973-03-21,81.6,33.03
1973-03-22,81.7,32.97
1973-03-23,84.5,34.18
1973-03-26,90,36.33
1973-03-27,90,36.28
1973-03-28,88.5,35.67
1973-03-29,89.25,35.95
1973-03-30,90,36.31
1973-04-02,89.25,36.05
1973-04-03,90,36.33
1973-04-04,90.25,36.37
1973-04-05,90.9,36.61
1973-04-06,90.75,36.54
1973-04-09,91,36.63
1973-04-10,91,36.62
1973-04-11,91.25,36.68
1973-04-12,90.9,36.57
1973-04-13,90,36.27
1973-04-16,89.3,35.99
1973-04-17,90.25,36.32
1973-04-18,91,36.66
1973-04-19,90.75,36.54
1973-04-24,90.8,36.56
1973-04-25,90.15,36.25
1973-04-26,90.55,36.41
1973-04-27,90.6,36.44
1973-04-30,90.73,36.46
1973-05-01,90.7,36.44
1973-05-02,90.6,36.32
1973-05-03,90.3,36.25
1973-05-04,90.3,36.26
1973-05-07,90.3,36.24
1973-05-08,91.4,36.58
1973-05-09,92.75,37.02
1973-05-10,94.8,37.84
1973-05-11,96.7,38.55
1973-05-14,102.25,40.46
1973-05-15,110,42.69
1973-05-16,106.5,41.67
1973-05-17,104.25,40.85
1973-05-18,105.5,41.34
1973-05-21,112,43.51
1973-05-22,110.5,43.11
1973-05-23,109.75,43.04
1973-05-24,110,43.1
1973-05-25,106.5,41.95
1973-05-29,110,43.06
1973-05-30,113.25,44.16
1973-05-31,114.75,44.73
1973-06-01,117.75,45.75
1973-06-04,123.5,47.8
1973-06-05,126,48.75
1973-06-06,121.5,47.27
1973-06-07,118.5,46.09
1973-06-08,117.25,45.51
1973-06-11,115.5,44.88
1973-06-12,117.25,45.53
1973-06-13,115.5,44.88
1973-06-14,117.75,45.7
1973-06-15,120,46.46
1973-06-18,122.5,47.4
1973-06-19,120.25,46.72
1973-06-20,120,46.61
1973-06-21,120.5,46.82
1973-06-22,120,46.61
1973-06-25,118.5,46.01
1973-06-26,123.25,47.85
1973-06-27,122.25,47.37
1973-06-28,121.5,47.03
1973-06-29,123.25,47.75
1973-07-02,121,46.87
1973-07-03,122,47.3
1973-07-04,123.5,47.93
1973-07-05,123,47.8
1973-07-06,127,49.32
1973-07-09,126,49.19
1973-07-10,123,48.17
1973-07-11,119,46.69
1973-07-12,121,47.55
1973-07-13,121,47.58
1973-07-16,119.9,47.08
1973-07-17,121,47.5
1973-07-18,119.5,46.91
1973-07-19,114.25,45.01
1973-07-20,117.75,46.37
1973-07-23,118.75,46.84
1973-07-24,119.9,47.35
1973-07-25,118.5,47.19
1973-07-26,119.5,48.18
1973-07-27,117,46.63
1973-07-30,115.5,46.12
1973-07-31,115.6,46.22
1973-08-01,117.5,46.7
1973-08-02,116.1,46.16
1973-08-03,116,46.22
1973-08-06,115.5,46.25
1973-08-07,114.9,46.04
1973-08-08,113.75,45.49
1973-08-09,110,44.2
1973-08-10,106.75,43.09
1973-08-13,102,41.22
1973-08-14,95.5,38.61
1973-08-15,94,38.17
1973-08-16,103,41.92
1973-08-17,104,42.18
1973-08-20,109.5,44.28
1973-08-21,105.7,42.68
1973-08-22,103,41.76
1973-08-23,100.25,40.84
1973-08-24,101,41.07
1973-08-28,104,42.35
1973-08-29,107.3,43.56
1973-08-30,105.5,42.85
1973-08-31,103.5,42.09
1973-09-03,104.5,42.49
1973-09-04,105.1,42.89
1973-09-05,106.1,43.74
1973-09-06,105.5,43.89
1973-09-07,105.25,43.55
1973-09-10,104.75,43.45
1973-09-11,102.75,42.71
1973-09-12,102.25,42.45
1973-09-13,100.25,41.59
1973-09-14,100.3,41.58
1973-09-17,104,43.14
1973-09-18,103,42.62
1973-09-19,101.4,41.93
1973-09-20,103.25,42.67
1973-09-21,103.5,42.76
1973-09-24,102,42.1
1973-09-25,101.75,42
1973-09-26,102.5,42.28
1973-09-27,101.25,41.85
1973-09-28,100,41.42
1973-10-01,96.75,40.1
1973-10-02,97.75,40.51
1973-10-03,99.15,41.09
1973-10-04,99,41.03
1973-10-05,98.5,40.82
1973-10-08,100.75,41.75
1973-10-09,99.6,41.29
1973-10-10,103.5,42.85
1973-10-11,103.75,42.76
1973-10-12,101.93,41.99
1973-10-15,101.25,41.7
1973-10-16,101.85,41.73
1973-10-17,103.5,42.14
1973-10-18,101.9,41.64
1973-10-19,101,41.41
1973-10-22,99.25,40.7
1973-10-23,100.75,41.2
1973-10-24,99.75,40.84
1973-10-25,100.1,40.94
1973-10-26,98.25,40.35
1973-10-29,98.25,40.38
1973-10-30,97.25,40
1973-10-31,98,40.18
1973-11-01,97,39.8
1973-11-02,98.5,40.43
1973-11-05,98,40.29
1973-11-06,98,40.44
1973-11-07,97.4,40.21
1973-11-08,98,40.51
1973-11-09,98.5,40.92
1973-11-12,97,40.63
1973-11-13,96.9,40.46
1973-11-14,90,37.61
1973-11-15,91.25,38.16
1973-11-16,90.25,37.83
1973-11-19,90,37.6
1973-11-20,90.5,37.86
1973-11-21,90.25,37.74
1973-11-22,90.1,37.8
1973-11-23,90,38.1
1973-11-26,90.25,38.32
1973-11-27,92,39.21
1973-11-28,101.5,43.46
1973-11-29,101.75,43.44
1973-11-30,101,43.1
1973-12-03,100.25,42.83
1973-12-04,105.5,45.16
1973-12-05,105,44.93
1973-12-06,105.75,45.25
1973-12-07,107.25,46.04
1973-12-10,105.5,45.62
1973-12-11,104.15,45.1
1973-12-12,104,44.97
1973-12-13,103.65,44.72
1973-12-14,105,45.51
1973-12-17,106.75,46.08
1973-12-18,109,47.15
1973-12-19,108.4,46.94
1973-12-20,108,46.76
1973-12-21,106.75,46.27
1973-12-27,111.75,48.31
1973-12-28,112,48.3
1973-12-31,112.25,48.3
1974-01-02,116.5,50.46
1974-01-03,121.25,53.21
1974-01-04,118.5,52.02
1974-01-07,121.5,54.53
1974-01-08,126.5,56.7
1974-01-09,124,55.38
1974-01-10,120,53.62
1974-01-11,122,54.23
1974-01-14,124.75,55.76
1974-01-15,125.5,57.2
1974-01-16,126.25,57.91
1974-01-17,128.35,58.86
1974-01-18,130,59.4
1974-01-21,138.25,63.61
1974-01-22,137.4,62.93
1974-01-23,134.5,61.46
1974-01-24,141,64.11
1974-01-25,140.9,63.86
1974-01-28,139.5,63.14
1974-01-29,137.5,61.98
1974-01-30,135.55,59.64
1974-01-31,132.5,58.09
1974-02-01,130.5,57.31
1974-02-04,133.5,58.93
1974-02-05,140,62.11
1974-02-06,138,61.62
1974-02-07,139,62.12
1974-02-08,143,63.94
1974-02-11,145,64.7
1974-02-12,146.5,64.64
1974-02-13,144,63.46
1974-02-14,146,64.08
1974-02-15,148.9,65.31
1974-02-18,150,65.69
1974-02-19,149.5,65.51
1974-02-20,150,65.6
1974-02-21,156.75,68.27
1974-02-22,163,70.41
1974-02-25,169.5,74.05
1974-02-26,175,75.59
1974-02-27,174,75.49
1974-02-28,162.5,70.56
1974-03-01,167.5,73.22
1974-03-04,166,72.83
1974-03-05,159,68.51
1974-03-06,160,68.7
1974-03-07,166,71.46
1974-03-08,165,71.01
1974-03-11,165.5,71.24
1974-03-12,163,70.03
1974-03-13,164.5,70.02
1974-03-14,164.5,70.09
1974-03-15,163.85,70.01
1974-03-18,164,70.49
1974-03-19,169,72.41
1974-03-20,176,74.93
1974-03-21,175,74.2
1974-03-22,177.5,75.34
1974-03-25,176.75,74.59
1974-03-26,172.25,72.79
1974-03-27,174,73.06
1974-03-28,174.5,72.86
1974-03-29,173,72.14
1974-04-01,174.1,72.59
1974-04-02,177,73.83
1974-04-03,179.5,74.87
1974-04-04,176.25,73.58
1974-04-05,173.25,72.44
1974-04-08,167,69.73
1974-04-09,170,71.22
1974-04-10,173.25,73.5
1974-04-11,173.5,73.55
1974-04-16,172.25,73.05
1974-04-17,169.9,71.75
1974-04-18,170,71.72
1974-04-19,172,72.04
1974-04-22,174.75,73.3
1974-04-23,174.7,72.64
1974-04-24,170.75,71.01
1974-04-25,169,70.24
1974-04-26,169,69.99
1974-04-29,169.25,69.74
1974-04-30,169.25,69.61
1974-05-01,169.5,70.06
1974-05-02,169.65,70.03
1974-05-03,169,69.81
1974-05-06,166,68.2
1974-05-07,163,67.54
1974-05-08,157.75,64.81
1974-05-09,166.25,68.37
1974-05-10,167.7,69.09
1974-05-13,166.5,68.46
1974-05-14,166.25,68.63
1974-05-15,164.4,68.02
1974-05-16,164,67.91
1974-05-17,165.5,68.55
1974-05-20,162.9,67.62
1974-05-21,161,66.93
1974-05-22,163,67.51
1974-05-23,159.5,66.09
1974-05-24,161.75,67.31
1974-05-28,154,64.35
1974-05-29,155.5,64.95
1974-05-30,162,67.68
1974-05-31,156.75,65.39
1974-06-03,155.5,64.84
1974-06-04,154.5,64.36
1974-06-05,161.75,67.2
1974-06-06,159,66.02
1974-06-07,155.5,64.64
1974-06-10,157.4,65.54
1974-06-11,157.25,65.66
1974-06-12,156.5,65.3
1974-06-13,157,65.55
1974-06-14,160.5,67.1
1974-06-17,157.5,65.93
1974-06-18,155.5,65.12
1974-06-19,153.6,64.2
1974-06-20,151.75,63.57
1974-06-21,153.75,64.53
1974-06-24,150,63.59
1974-06-25,149.75,63.41
1974-06-26,146.5,61.54
1974-06-27,144.5,60.59
1974-06-28,144.25,60.4
1974-07-01,143,59.9
1974-07-02,137,57.16
1974-07-03,136.5,56.92
1974-07-04,129,53.98
1974-07-05,134,56.13
1974-07-08,141,58.99
1974-07-09,145.5,60.89
1974-07-10,138.75,58.09
1974-07-11,137,57.41
1974-07-12,137,57.43
1974-07-15,138.75,58.12
1974-07-16,141,59.06
1974-07-17,140.75,58.88
1974-07-18,144,60.2
1974-07-19,145.5,60.81
1974-07-22,143,59.8
1974-07-23,144,60.25
1974-07-24,144.25,60.26
1974-07-25,149,62.29
1974-07-26,149,62.29
1974-07-29,157.5,65.81
1974-07-30,157,65.83
1974-07-31,156,65.51
1974-08-01,159.4,66.87
1974-08-02,156.5,65.61
1974-08-05,153.6,64.43
1974-08-06,155,64.98
1974-08-07,154.5,64.94
1974-08-08,152,64.2
1974-08-09,154.25,65.04
1974-08-12,152.25,64.26
1974-08-13,151.5,64.14
1974-08-14,156.25,66.28
1974-08-15,153,65.19
1974-08-16,155.5,66.43
1974-08-19,155.25,66.8
1974-08-20,156,67.2
1974-08-21,155.5,66.84
1974-08-22,154.5,66.74
1974-08-23,154,66.49
1974-08-27,153.5,66.35
1974-08-28,154.35,66.72
1974-08-29,154.55,66.66
1974-08-30,156,67.29
1974-09-02,158.5,68.54
1974-09-03,157.75,68.2
1974-09-04,156.9,67.76
1974-09-05,157.5,68.16
1974-09-06,157,67.91
1974-09-09,155.5,67.27
1974-09-10,154.5,66.6
1974-09-11,152.9,65.96
1974-09-12,154.4,66.68
1974-09-13,153,66.12
1974-09-16,152.75,66.02
1974-09-17,147.75,63.74
1974-09-18,148,63.85
1974-09-19,149.5,64.58
1974-09-20,146,63.09
1974-09-23,148,63.94
1974-09-24,147.5,63.66
1974-09-25,147.25,63.57
1974-09-26,145.4,62.63
1974-09-27,148.75,62.55
1974-09-30,151.25,64.82
1974-10-01,155.75,66.65
1974-10-02,154,65.95
1974-10-03,155.65,66.83
1974-10-04,159,68.16
1974-10-07,157.5,67.39
1974-10-08,155.1,66.42
1974-10-09,155.7,66.55
1974-10-10,158.25,68.08
1974-10-11,157,67.22
1974-10-14,154.85,66.33
1974-10-15,155,66.48
1974-10-16,155,66.43
1974-10-17,155,66.42
1974-10-18,155.25,66.52
1974-10-21,157,67.34
1974-10-22,158,67.83
1974-10-23,157.8,67.63
1974-10-24,162,69.46
1974-10-25,163.25,69.97
1974-10-28,167.5,71.79
1974-10-29,168.25,72.06
1974-10-30,168,71.96
1974-10-31,167,71.49
1974-11-01,167.75,71.74
1974-11-04,169.25,72.2
1974-11-05,173.75,73.99
1974-11-06,178,75.82
1974-11-07,177.25,75.49
1974-11-08,183,78.23
1974-11-11,182,78.2
1974-11-12,180,77.47
1974-11-13,185.25,80.41
1974-11-14,188.25,81.25
1974-11-15,187.5,80.84
1974-11-18,190.5,81.87
1974-11-19,187.75,80.77
1974-11-20,180.5,77.77
1974-11-21,182.5,78.63
1974-11-22,182,78.3
1974-11-25,183.75,79.11
1974-11-26,186,80.02
1974-11-27,184.25,79.21
1974-11-28,181.5,78.08
1974-11-29,184,79.09
1974-12-02,185.75,79.93
1974-12-03,183,78.7
1974-12-04,174.25,74.89
1974-12-05,178.5,76.62
1974-12-06,180.9,77.6
1974-12-09,180.5,77.24
1974-12-10,178,76.57
1974-12-11,174.75,75.39
1974-12-12,175.75,76.08
1974-12-13,179.75,77.65
1974-12-16,183,78.57
1974-12-17,188.5,80.74
1974-12-18,187,79.95
1974-12-19,186.25,79.76
1974-12-20,187.5,80.58
1974-12-23,193,82.96
1974-12-27,195,83.24
1974-12-30,195.25,83.23
1974-12-31,186.5,79.35
1975-01-02,175,74.88
1975-01-03,174,74.32
1975-01-06,173.5,73.77
1975-01-07,169.5,71.99
1975-01-08,180,76.6
1975-01-09,179,76.15
1975-01-10,177.25,75.29
1975-01-13,180.25,76.56
1975-01-14,177.1,75.35
1975-01-15,178.25,75.87
1975-01-16,176,74.8
1975-01-17,173.75,73.82
1975-01-20,175,74.31
1975-01-21,175.75,74.35
1975-01-22,175.5,73.46
1975-01-23,174,73.05
1975-01-24,177.5,74.45
1975-01-27,179,74.55
1975-01-28,176.5,73.73
1975-01-29,178,75.08
1975-01-30,177.25,74.56
1975-01-31,175.8,73.85
1975-02-03,176.25,73.89
1975-02-04,174.25,73.6
1975-02-05,175,73.93
1975-02-06,173.4,73.17
1975-02-07,174.5,73.52
1975-02-10,174,73.03
1975-02-11,174.5,73.17
1975-02-12,174.9,73.26
1975-02-13,178.6,74.77
1975-02-14,184,77
1975-02-17,181.4,75.79
1975-02-18,181,75.61
1975-02-19,184.25,76.87
1975-02-20,183.75,76.52
1975-02-21,184.75,76.87
1975-02-24,185.25,76.49
1975-02-25,185,76.31
1975-02-26,183,75.43
1975-02-27,182.25,74.99
1975-02-28,181.75,74.78
1975-03-03,181.85,74.74
1975-03-04,179.75,74.02
1975-03-05,178.5,73.41
1975-03-06,180.5,74.29
1975-03-07,178,73.78
1975-03-10,176.25,73.29
1975-03-11,178.9,74.03
1975-03-12,177.5,73.38
1975-03-13,178.75,74.06
1975-03-14,178,73.65
1975-03-17,177.75,73.45
1975-03-18,178.5,73.7
1975-03-19,178.5,73.55
1975-03-20,177.25,73.16
1975-03-21,176.25,72.79
1975-03-24,177,73.19
1975-03-25,176.75,73.17
1975-03-26,177.75,73.64
1975-03-27,177.25,73.79
1975-04-01,177.25,73.6
1975-04-02,177.25,73.55
1975-04-03,175.6,73.06
1975-04-04,173.65,72.48
1975-04-07,172.6,72.42
1975-04-08,174,73.1
1975-04-09,173.1,72.64
1975-04-10,172.5,72.91
1975-04-11,171.9,72.72
1975-04-14,167.5,71.16
1975-04-15,164,69.41
1975-04-16,166.5,70.38
1975-04-17,167.5,70.77
1975-04-18,170.25,71.74
1975-04-21,165.6,69.99
1975-04-22,165.5,70.35
1975-04-23,168,71.04
1975-04-24,167.2,70.74
1975-04-25,166.1,70.7
1975-04-28,166.5,70.93
1975-04-29,167.05,71.06
1975-04-30,167,70.9
1975-05-01,166,70.67
1975-05-02,165.5,70.67
1975-05-05,163.5,69.72
1975-05-06,164,70.12
1975-05-07,165.25,70.56
1975-05-08,166.25,71.05
1975-05-09,165.75,71.28
1975-05-12,165.4,71.94
1975-05-13,165.5,71.55
1975-05-14,166.75,72.33
1975-05-15,166,72.03
1975-05-16,165.75,71.96
1975-05-19,167.75,72.82
1975-05-20,166.9,72.4
1975-05-21,168.5,72.91
1975-05-22,174.75,75.01
1975-05-23,173.4,74.51
1975-05-27,172,73.79
1975-05-28,171,73.48
1975-05-29,168.25,72.54
1975-05-30,167,72.15
1975-06-02,161.75,69.78
1975-06-03,165.25,71.09
1975-06-04,165.75,71.51
1975-06-05,164.5,70.89
1975-06-06,165.25,70.97
1975-06-09,165.35,71.35
1975-06-10,165.9,71.64
1975-06-11,164.75,71.66
1975-06-12,165.5,72.78
1975-06-13,164.35,72
1975-06-16,164,71.91
1975-06-17,164,72.22
1975-06-18,163.75,72.01
1975-06-19,162.85,71.56
1975-06-20,162.5,71.51
1975-06-23,162.4,71.47
1975-06-24,162.4,71.89
1975-06-25,164,72.73
1975-06-26,164,72.99
1975-06-27,164.5,73.65
1975-06-30,166.25,76.35
1975-07-01,166.5,75.65
1975-07-02,165,74.84
1975-07-03,164,74.82
1975-07-04,164.25,74.93
1975-07-07,162.5,74.41
1975-07-08,164,74.64
1975-07-09,165.85,75.13
1975-07-10,163.25,74.15
1975-07-11,165.3,75.05
1975-07-14,166.75,76.07
1975-07-15,165,75.22
1975-07-16,164.1,75.34
1975-07-17,164.1,75.28
1975-07-18,164,75.28
1975-07-21,164.25,75.56
1975-07-22,165.25,75.61
1975-07-23,164.25,75.31
1975-07-24,164.85,75.74
1975-07-25,166.25,76.21
1975-07-28,167,76.69
1975-07-29,168.4,77.41
1975-07-30,167.25,77.09
1975-07-31,166.7,77.58
1975-08-01,166.75,77.41
1975-08-04,166.5,77.77
1975-08-05,166.05,77.54
1975-08-06,164.85,77.18
1975-08-07,165.3,78.19
1975-08-08,164.35,78.23
1975-08-11,161.9,77
1975-08-12,163.5,77.67
1975-08-13,162.3,76.97
1975-08-14,161.8,76.71
1975-08-15,162.1,76.86
1975-08-18,161.7,76.67
1975-08-19,161.35,76.33
1975-08-20,162.7,76.67
1975-08-21,161.9,76.63
1975-08-22,161.95,76.72
1975-08-26,161.85,76.87
1975-08-27,161.4,76.57
1975-08-28,161.9,76.68
1975-08-29,159.8,75.7
1975-09-01,155,73.47
1975-09-02,149.25,70.83
1975-09-03,150.35,71.14
1975-09-04,153.25,72.56
1975-09-05,153.25,72.64
1975-09-08,152.25,72.09
1975-09-09,148.5,70.3
1975-09-10,149.9,71.01
1975-09-11,147.65,69.92
1975-09-12,148,70.2
1975-09-15,148.25,70.42
1975-09-16,147.1,70.05
1975-09-17,142.9,68.6
1975-09-18,139.5,67.12
1975-09-19,135.5,65.11
1975-09-22,136.6,65.85
1975-09-23,128.75,62.77
1975-09-24,132.75,64.9
1975-09-25,134.5,65.69
1975-09-26,136.3,66.63
1975-09-29,139.25,68.4
1975-09-30,141.25,69.12
1975-10-01,143.5,70.48
1975-10-02,144.65,71.06
1975-10-03,138.9,68.13
1975-10-06,140.75,68.89
1975-10-07,142.5,69.75
1975-10-08,139.3,68.18
1975-10-09,140,68.39
1975-10-10,142.25,69.15
1975-10-13,142,68.95
1975-10-14,140.5,68.49
1975-10-15,142.75,69.47
1975-10-16,143.25,69.72
1975-10-17,144.9,70.44
1975-10-20,144.75,70.22
